,cid,createTime,date,diggCount,replyCommentTotal,submittedVideoUrl,text,videoWebUrl,user_screen_name
180,7.166287025574151e+18,1668531246,2022-11-15T16:54:06.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,Reverse psychology,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
181,7.166890067863062e+18,1668671655,2022-11-17T07:54:15.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,Holllllltttttt,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
182,7.166232636138046e+18,1668518586,2022-11-15T13:23:06.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,"spoiler, I already know the ending 😂",https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
183,7.166673573309646e+18,1668621241,2022-11-16T17:54:01.000Z,0,1.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,AYO CAPTION HOLT@Ollie 🎃👻 @Milliemiss0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
184,7.166543703342319e+18,1668591024,2022-11-16T09:30:24.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,@assceneinpodcast !,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
185,7.166290353683138e+18,1668532022,2022-11-15T17:07:02.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,ZOEEEE🫶,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
186,7.166853563778401e+18,1668663164,2022-11-17T05:32:44.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,Women chasing the 💵,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
187,7.166989528070129e+18,1668694812,2022-11-17T14:20:12.000Z,0,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,i hope its non profit or going somewhere for victims,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
188,7.167407791124235e+18,1668792196,2022-11-18T17:23:16.000Z,0,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,OMG,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
189,7.16690138967376e+18,1668674293,2022-11-17T08:38:13.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,Are we taking the piss now,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
190,7.166697589084653e+18,1668626833,2022-11-16T19:27:13.000Z,1,1.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,@alanna🫀,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
191,7.165887051882792e+18,1668438122,2022-11-14T15:02:02.000Z,7,1.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,This is gonna be so boring 😂,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
192,7.166364612149315e+18,1668549317,2022-11-15T21:55:17.000Z,3,3.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,Why does Brad Pitt have anything to do with this? He actively sought out Weinstein and remained friends with him after Jolie said Weinstein assaulted,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
193,7.16773145198171e+18,1668867545,2022-11-19T14:19:05.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,Abuse! spread sell for money that’s ok?,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
194,7.1664137635831e+18,1668560770,2022-11-16T01:06:10.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,Another Jewish sex ring,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
195,7.167945049803965e+18,1668917323,2022-11-20T04:08:43.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,"so a Hollywood company is making a film about Hollywood sexual abuse, nothing wrong with that idea",https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
196,7.167069972563494e+18,1668713528,2022-11-17T19:32:08.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,isn’t brad pitt executive producer for this? a man who has been accused of physical abuse by angelina jolie?,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
197,7.167682331111966e+18,1668856120,2022-11-19T11:08:40.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,Hollyjews have been protecting each other for a very long time. Had to come out eventually though.,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
198,7.166367327385421e+18,1668549937,2022-11-15T22:05:37.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,What a gross idea for a film,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
199,7.167929787738473e+18,1668913772,2022-11-20T03:09:32.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,I don't care,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
200,7.16764828653052e+18,1668848211,2022-11-19T08:56:51.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,meanwhile the NYT: Bankman-fried stole 32 billion dollars and they write a puff piece about him,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
201,7.166317614041679e+18,1668538366,2022-11-15T18:52:46.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,So you decided to make a film about it?? When most of you ignored it for years.. classic Hollywood 😳,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
202,7.166294462791435e+18,1668532969,2022-11-15T17:22:49.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,They should have Harvey Weinstein directing it to make it more realistic,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
203,7.167095528184874e+18,1668719478,2022-11-17T21:11:18.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,I think somebody took his fluffy boy,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
204,7.166858391636477e+18,1668664293,2022-11-17T05:51:33.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,so Hollywood made a movie about sex abuse in hollywood,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
205,7.166216377454921e+18,1668514802,2022-11-15T12:20:02.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,Wonder how they are gonna handle the numerous girls that went back to him and slept with him multiple times and acted like his best friend in public?,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
206,7.166698705106028e+18,1668627097,2022-11-16T19:31:37.000Z,0,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,OH THISSS,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
207,7.16602313221723e+18,1668469809,2022-11-14T23:50:09.000Z,0,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,"The book it’s based on was great, not sure how this will turn out",https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
208,7.166365225183413e+18,1668549446,2022-11-15T21:57:26.000Z,2,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,Disgusting he now wants to profit off these womens stories. What a let down.,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
209,7.166365028542268e+18,1668549403,2022-11-15T21:56:43.000Z,2,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,But I won’t be watching. How dissapointing. 2 of his ex’s abused by this man & he knowingly turned a blind eye,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
210,7.166364959696618e+18,1668549382,2022-11-15T21:56:22.000Z,2,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,Her? Not to mention the fact he’s in the throws of being accused of allegedly abusing his ex wife & kids? I was really excited for this movie.,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
211,7.166648956448949e+18,1668615510,2022-11-16T16:18:30.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,Captain holt??,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
212,7.166529371045676e+18,1668587712,2022-11-16T08:35:12.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,I hope nobody watches this. Hollywood profiting off the back of womens suffering.,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
213,7.166521303750591e+18,1668585820,2022-11-16T08:03:40.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,Feed the industry that housed him for years 🙄,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
214,7.16596961247858e+18,1668457334,2022-11-14T20:22:14.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,Suprised the director isn’t dead yet,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
215,7.166167249215309e+18,1668503367,2022-11-15T09:09:27.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,"Meryl Streep referred to Harvey Weinstein as a God, make your mind up Hollyweird",https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
216,7.166228936509883e+18,1668517721,2022-11-15T13:08:41.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,this makes me feel so 🤮🤮 How people can make money out of this Any money made out of this film should go 100 Percent Should go to charity,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
217,7.165921723225212e+18,1668446192,2022-11-14T17:16:32.000Z,1,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,HOLT,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
218,7.165923016622704e+18,1668446493,2022-11-14T17:21:33.000Z,1,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,HOLT,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
219,7.16587485129774e+18,1668435272,2022-11-14T14:14:32.000Z,3,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,Holt da 🐐,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
220,7.166353075144558e+18,1668546614,2022-11-15T21:10:14.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,HOLT!!!!!,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
221,,1668073193,2022-11-10T09:39:53.000Z,44600,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,"“Tense, gripping & powerful"". Don't miss #SheSaidMovie in cinemas November 25.",,
222,,1668073193,2022-11-10T09:39:53.000Z,44600,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,"“Tense, gripping & powerful"". Don't miss #SheSaidMovie in cinemas November 25.",,
223,7.167104606749099e+18,1668721608,2022-11-17T21:46:48.000Z,0,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,don’t,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
224,7.166284673831208e+18,1668530692,2022-11-15T16:44:52.000Z,0,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,Yesss,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
225,7.166330904292951e+18,1668541454,2022-11-15T19:44:14.000Z,0,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,yess pls,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
226,7.1662916725345e+18,1668532318,2022-11-15T17:11:58.000Z,0,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,Yeah,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
227,,1668073193,2022-11-10T09:39:53.000Z,44600,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,"“Tense, gripping & powerful"". Don't miss #SheSaidMovie in cinemas November 25.",,
228,,1668073193,2022-11-10T09:39:53.000Z,44600,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,"“Tense, gripping & powerful"". Don't miss #SheSaidMovie in cinemas November 25.",,
229,,1668073193,2022-11-10T09:39:53.000Z,44600,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,"“Tense, gripping & powerful"". Don't miss #SheSaidMovie in cinemas November 25.",,
230,,1668073193,2022-11-10T09:39:53.000Z,44600,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,"“Tense, gripping & powerful"". Don't miss #SheSaidMovie in cinemas November 25.",,
231,,1668073193,2022-11-10T09:39:53.000Z,44600,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,"“Tense, gripping & powerful"". Don't miss #SheSaidMovie in cinemas November 25.",,
232,,1668073193,2022-11-10T09:39:53.000Z,44600,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,"“Tense, gripping & powerful"". Don't miss #SheSaidMovie in cinemas November 25.",,
233,,1668073193,2022-11-10T09:39:53.000Z,44600,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,"“Tense, gripping & powerful"". Don't miss #SheSaidMovie in cinemas November 25.",,
234,,1668073193,2022-11-10T09:39:53.000Z,44600,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,"“Tense, gripping & powerful"". Don't miss #SheSaidMovie in cinemas November 25.",,
235,,1668073193,2022-11-10T09:39:53.000Z,44600,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,"“Tense, gripping & powerful"". Don't miss #SheSaidMovie in cinemas November 25.",,
236,,1668073193,2022-11-10T09:39:53.000Z,44600,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,"“Tense, gripping & powerful"". Don't miss #SheSaidMovie in cinemas November 25.",,
237,,1668073193,2022-11-10T09:39:53.000Z,44600,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,"“Tense, gripping & powerful"". Don't miss #SheSaidMovie in cinemas November 25.",,
238,7.166207432578156e+18,1668512729,2022-11-15T11:45:29.000Z,0,3.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,@leighanney I really want to see this!,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
239,7.167029796224386e+18,1668704188,2022-11-17T16:56:28.000Z,0,4.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,@gabriel.09._ CAPTAIN HOLT!!,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
240,7.167090648149919e+18,1668718340,2022-11-17T20:52:20.000Z,0,1.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,@Evie🪩 holt,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
241,7.166275480323278e+18,1668528548,2022-11-15T16:09:08.000Z,0,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,yess! let's plan that in x,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
242,7.166274812204385e+18,1668528395,2022-11-15T16:06:35.000Z,0,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,We should have a besties date and go see it,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
243,7.166207765727413e+18,1668512808,2022-11-15T11:46:48.000Z,0,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,ooh this looks good!,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
244,7.167098834349327e+18,1668720245,2022-11-17T21:24:05.000Z,0,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,calm it gal,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
245,7.167030847249188e+18,1668704428,2022-11-17T17:00:28.000Z,0,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,I was just saying captain am I not allowed woman,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
246,7.167030721195509e+18,1668704399,2022-11-17T16:59:59.000Z,0,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,ok what that’s how u spell it,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
247,7.16703055963662e+18,1668704354,2022-11-17T16:59:14.000Z,0,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,captain,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
248,7.167118763215914e+18,1668724899,2022-11-17T22:41:39.000Z,1,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,OMG I WANNA WATCH THIS OMG,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
249,7.165942001556342e+18,1668450908,2022-11-14T18:35:08.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,Bro there realy running out of ideas like seriously who’s gonnna watch this and enjoy it,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
250,7.167305800422426e+18,1668768452,2022-11-18T10:47:32.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,"Only Hollywood could make a movie about a problem it knew full well existed, denied and covered up 😂. The sheer audacity.",https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
251,7.165933397047002e+18,1668448911,2022-11-14T18:01:51.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,free Harvey,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
252,7.167349657160467e+18,1668778667,2022-11-18T13:37:47.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,lol I love how der acting like no one knew...and also most choose fame and fortune over self respect...blame harvey all you want but those woman knew,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
253,7.166218904125507e+18,1668515404,2022-11-15T12:30:04.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,Captain holt,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
254,7.166610518152349e+18,1668606564,2022-11-16T13:49:24.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,Fancy a movie night? @𝑱𝑨𝑴𝑰𝑬 - 𝑴𝑶𝑳𝑳𝒀 ☁️ 🦢,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
255,7.168104681380939e+18,1668954444,2022-11-20T14:27:24.000Z,0,1.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,@liv would u watch this ?,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
256,7.167687961986532e+18,1668857430,2022-11-19T11:30:30.000Z,0,1.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,@evaxbowers holt,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
257,7.168143539548554e+18,1668963491,2022-11-20T16:58:11.000Z,1,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,! i would,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
258,7.165942847438702e+18,1668451108,2022-11-14T18:38:28.000Z,0,1.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,@Alanna Hagan I wanna watch!!,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
259,7.167008014276314e+18,1668699112,2022-11-17T15:31:52.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,Friendly fire,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
260,7.165985126685771e+18,1668460952,2022-11-14T21:22:32.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,holt ?,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
261,7.16772278181141e+18,1668865544,2022-11-19T13:45:44.000Z,0,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,omg,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
262,7.165989688532403e+18,1668462016,2022-11-14T21:40:16.000Z,0,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,Omg yes,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
263,7.166785175903684e+18,1668647232,2022-11-17T01:07:12.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,disgusting to profit off the rampant abuse of many women like this 😒,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
264,7.166167006981785e+18,1668503323,2022-11-15T09:08:43.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,"🥱 The infantilisation of women continues, for every 1 female who didn’t want to get on the ‘casting couch’ there’s a thousand that did",https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
265,7.166022402877588e+18,1668469632,2022-11-14T23:47:12.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,Harvey Weinstien abused his postion. But how many women made millions BECAUSE he got them the roles.,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
266,7.167807661890586e+18,1668885289,2022-11-19T19:14:49.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,OMG ITS HOLT 😳😳😳😳,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
267,7.168524648350189e+18,1669052225,2022-11-21T17:37:05.000Z,0,0.0,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,"Feel good pic for jews it seems
Even tho they turned against their brother only when it was a politically useful thing to do",https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,
268,,1668073193,2022-11-10T09:39:53.000Z,44600,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,"“Tense, gripping & powerful"". Don't miss #SheSaidMovie in cinemas November 25.",,
269,,1668073193,2022-11-10T09:39:53.000Z,44600,,https://www.tiktok.com/@universalpicturesuk/video/7164319787726687494,"“Tense, gripping & powerful"". Don't miss #SheSaidMovie in cinemas November 25.",,
